"Language","Participant","Gender","Word","VOT","NumSyllables","Plosive","Voicing","CV","Vowels","Interview_English","Vocabulary_English","EnglishScore","besten100","interen100","Place","Place.sum","Height.Num","Front.Num"
"Spanish","f6","f","barba",-29,2,"b","voiced","ba","a",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Spanish","f6","f","barca",-28,2,"b","voiced","ba","a",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Spanish","f6","f","bata",-62,2,"b","voiced","ba","a",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Spanish","f6","f","bici",-86,2,"b","voiced","bi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Spanish","f6","f","boca",-52,2,"b","voiced","bo","o",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Spanish","f6","f","bolsa",-52,2,"b","voiced","bo","o",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Spanish","f6","f","bolso",-41,2,"b","voiced","bo","o",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Spanish","f6","f","bosque",-36,2,"b","voiced","bo","o",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Spanish","f6","f","buho",-88,2,"b","voiced","bu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Spanish","f6","f","burro",-52,2,"b","voiced","bu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Spanish","f6","f","cabra",20,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","calvo",23,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","cama",40,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","carcel",32,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","carne",37,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","carro",28,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","carta",26,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","casa",29,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","codo",40,2,"k","voiceless","ko","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","culo",35,2,"k","voiceless","ku","u",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","high","back"
"Spanish","f6","f","dado",-40,2,"d","voiced","da","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","danza",-40,2,"d","voiced","da","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","dardo",-42,2,"d","voiced","da","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","dedo",-53,2,"d","voiced","de","e",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","front"
"Spanish","f6","f","dia",-42,2,"d","voiced","di","i",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","front"
"Spanish","f6","f","doble",-56,2,"d","voiced","do","o",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","doce",-32,2,"d","voiced","do","o",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","dos",-46,1,"d","voiced","do","o",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","dulces",-16,2,"d","voiced","du","u",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","back"
"Spanish","f6","f","duro",-59,2,"d","voiced","du","u",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","back"
"Spanish","f6","f","gafas",-32,2,"g","voiced","ga","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","gallo",-18,2,"g","voiced","ga","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","gato",-32,2,"g","voiced","ga","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","golf",-93,1,"g","voiced","go","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","gorra",-68,2,"g","voiced","go","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","gota",-265,2,"g","voiced","go","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","guino",-33,2,"g","voiced","gu","u",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","high","back"
"Spanish","f6","f","gordo",-50,2,"g","voiced","go","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Spanish","f6","f","pico",16,2,"p","voiceless","pi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Spanish","f6","f","pina",20,2,"p","voiceless","pi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Spanish","f6","f","pino",15,2,"p","voiceless","pi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Spanish","f6","f","pinza",17,2,"p","voiceless","pi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Spanish","f6","f","pipas",16,2,"p","voiceless","pi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Spanish","f6","f","pollo",20,2,"p","voiceless","po","o",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Spanish","f6","f","pua",29,2,"p","voiceless","pu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Spanish","f6","f","pulpo",26,2,"p","voiceless","pu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Spanish","f6","f","puno",24,2,"p","voiceless","pu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Spanish","f6","f","puzle",22,2,"p","voiceless","pu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Spanish","f6","f","tanque",18,2,"t","voiceless","ta","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","tarro",13,2,"t","voiceless","ta","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","taza",10,2,"t","voiceless","ta","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","techo",16,2,"t","voiceless","te","e",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","front"
"Spanish","f6","f","teja",15,2,"t","voiceless","te","e",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","front"
"Spanish","f6","f","timbre",13,2,"t","voiceless","ti","i",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","front"
"Spanish","f6","f","tiza",10,2,"t","voiceless","ti","i",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","front"
"Spanish","f6","f","toro",21,2,"t","voiceless","to","o",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Spanish","f6","f","tubo",18,2,"t","voiceless","tu","u",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","back"
"Spanish","f6","f","tumba",15,2,"t","voiceless","tu","u",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","back"
"Basque","f6","f","bat",-32,1,"b","voiced","ba","a",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Basque","f6","f","begi",-62,2,"b","voiced","be","e",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","front"
"Basque","f6","f","behi",-64,1,"b","voiced","be","e",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","front"
"Basque","f6","f","beltz",-40,1,"b","voiced","be","e",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","front"
"Basque","f6","f","berde",-49,2,"b","voiced","be","e",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","front"
"Basque","f6","f","beso",-67,2,"b","voiced","be","e",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","front"
"Basque","f6","f","bi",-72,1,"b","voiced","bi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Basque","f6","f","bide",-50,2,"b","voiced","bi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Basque","f6","f","bihotz",-88,1,"b","voiced","bi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Basque","f6","f","bost",-47,1,"b","voiced","bo","o",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Basque","f6","f","dantza",-31,2,"d","voiced","da","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Basque","f6","f","dei",-53,1,"d","voiced","de","e",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","front"
"Basque","f6","f","diru",-17,2,"d","voiced","di","i",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","front"
"Basque","f6","f","done",-53,2,"d","voiced","do","o",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Basque","f6","f","donuts",-151,2,"d","voiced","do","o",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Basque","f6","f","dorre",-18,2,"d","voiced","do","o",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Basque","f6","f","dutxa",-80,2,"d","voiced","du","u",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","back"
"Basque","f6","f","galtza",-27,2,"g","voiced","ga","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","ganba",-28,2,"g","voiced","ga","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","garbi",-27,2,"g","voiced","ga","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","gatz",-24,1,"g","voiced","ga","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","gazta",-18,2,"g","voiced","ga","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","gehi",-37,1,"g","voiced","ge","e",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","front"
"Basque","f6","f","gela",-37,2,"g","voiced","ge","e",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","front"
"Basque","f6","f","gezi",-50,2,"g","voiced","ge","e",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","front"
"Basque","f6","f","giltza",-108,2,"g","voiced","gi","i",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","high","front"
"Basque","f6","f","gorri",-59,2,"g","voiced","go","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","kanpo",11,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","karga",28,2,"k","voiceless","ka","a",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","ke",37,1,"k","voiceless","ke","e",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","front"
"Basque","f6","f","keinu",18,2,"k","voiceless","ke","e",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","front"
"Basque","f6","f","ken",15,1,"k","voiceless","ke","e",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","front"
"Basque","f6","f","koko",35,2,"k","voiceless","ko","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","kolpe",32,2,"k","voiceless","ko","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","kontu",39,2,"k","voiceless","ko","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","kopa",33,2,"k","voiceless","ko","o",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","non-high","back"
"Basque","f6","f","kutxa",38,2,"k","voiceless","ku","u",3,45,64.6153846153846,0.692307692307692,0.6,"dorsal","dorsal","high","back"
"Basque","f6","f","pila",17,2,"p","voiceless","pi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Basque","f6","f","pintxo",16,2,"p","voiceless","pi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Basque","f6","f","pipa",22,2,"p","voiceless","pi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Basque","f6","f","pisu",19,2,"p","voiceless","pi","i",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","front"
"Basque","f6","f","porru",16,2,"p","voiceless","po","o",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","non-high","back"
"Basque","f6","f","pultsu",24,2,"p","voiceless","pu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Basque","f6","f","puma",14,2,"p","voiceless","pu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Basque","f6","f","punta",25,2,"p","voiceless","pu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Basque","f6","f","putz",13,1,"p","voiceless","pu","u",3,45,64.6153846153846,0.692307692307692,0.6,"labial","labial","high","back"
"Basque","f6","f","talde",8,2,"t","voiceless","ta","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Basque","f6","f","tanta",17,2,"t","voiceless","ta","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Basque","f6","f","tarta",22,2,"t","voiceless","ta","a",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","back"
"Basque","f6","f","te",12,1,"t","voiceless","te","e",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","front"
"Basque","f6","f","teila",13,2,"t","voiceless","te","e",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","non-high","front"
"Basque","f6","f","tigre",14,2,"t","voiceless","ti","i",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","front"
"Basque","f6","f","tinta",33,2,"t","voiceless","ti","i",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","front"
"Basque","f6","f","tunel",19,2,"t","voiceless","tu","u",3,45,64.6153846153846,0.692307692307692,0.6,"coronal","coronal","high","back"
"Basque","m9","m","bat",-52,1,"b","voiced","ba","a",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Basque","m9","m","begi",-85,2,"b","voiced","be","e",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","front"
"Basque","m9","m","behi",-80,1,"b","voiced","be","e",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","front"
"Basque","m9","m","beltz",-31,1,"b","voiced","be","e",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","front"
"Basque","m9","m","berde",-65,2,"b","voiced","be","e",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","front"
"Basque","m9","m","beso",-60,2,"b","voiced","be","e",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","front"
"Basque","m9","m","bi",-124,1,"b","voiced","bi","i",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","front"
"Basque","m9","m","bide",-76,2,"b","voiced","bi","i",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","front"
"Basque","m9","m","bihotz",-49,2,"b","voiced","bi","i",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","front"
"Basque","m9","m","bost",-69,1,"b","voiced","bo","o",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Basque","m9","m","dantza",-54,2,"d","voiced","da","a",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Basque","m9","m","data",-65,2,"d","voiced","da","a",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Basque","m9","m","dei",-62,1,"d","voiced","de","e",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","front"
"Basque","m9","m","denda",-34,2,"d","voiced","de","e",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","front"
"Basque","m9","m","diru",-69,2,"d","voiced","di","i",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","high","front"
"Basque","m9","m","done",-98,2,"d","voiced","do","o",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Basque","m9","m","donuts",-36,2,"d","voiced","do","o",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Basque","m9","m","dorre",-77,2,"d","voiced","do","o",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Basque","m9","m","dutxa",-56,2,"d","voiced","du","u",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","high","back"
"Basque","m9","m","galtza",-24,2,"g","voiced","ga","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","ganba",-26,2,"g","voiced","ga","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","garbi",-46,2,"g","voiced","ga","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","gatz",-89,1,"g","voiced","ga","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","gazta",-44,2,"g","voiced","ga","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","gehi",-59,1,"g","voiced","ge","e",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","front"
"Basque","m9","m","gela",-77,2,"g","voiced","ge","e",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","front"
"Basque","m9","m","gezi",-58,2,"g","voiced","ge","e",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","front"
"Basque","m9","m","giltza",-53,2,"g","voiced","gi","i",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","high","front"
"Basque","m9","m","gorri",-60,2,"g","voiced","go","o",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","kanpo",22,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","karga",21,2,"k","voiceless","ka","a",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","ke",29,1,"k","voiceless","ke","e",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","front"
"Basque","m9","m","keinu",21,2,"k","voiceless","ke","e",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","front"
"Basque","m9","m","ken",21,1,"k","voiceless","ke","e",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","front"
"Basque","m9","m","koko",22,2,"k","voiceless","ko","o",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","kolpe",14,2,"k","voiceless","ko","o",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","kontu",21,2,"k","voiceless","ko","o",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","kopa",31,2,"k","voiceless","ko","o",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","non-high","back"
"Basque","m9","m","kutxa",22,2,"k","voiceless","ku","u",4,59,85.3846153846154,0.907692307692308,0.8,"dorsal","dorsal","high","back"
"Basque","m9","m","pila",17,2,"p","voiceless","pi","i",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","front"
"Basque","m9","m","pintxo",13,2,"p","voiceless","pi","i",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","front"
"Basque","m9","m","pipa",14,2,"p","voiceless","pi","i",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","front"
"Basque","m9","m","pisu",16,2,"p","voiceless","pi","i",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","front"
"Basque","m9","m","porru",16,2,"p","voiceless","po","o",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","non-high","back"
"Basque","m9","m","pultsu",28,2,"p","voiceless","pu","u",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","back"
"Basque","m9","m","puma",13,2,"p","voiceless","pu","u",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","back"
"Basque","m9","m","punta",29,2,"p","voiceless","pu","u",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","back"
"Basque","m9","m","putre",15,2,"p","voiceless","pu","u",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","back"
"Basque","m9","m","putz",19,1,"p","voiceless","pu","u",4,59,85.3846153846154,0.907692307692308,0.8,"labial","labial","high","back"
"Basque","m9","m","talde",13,2,"t","voiceless","ta","a",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Basque","m9","m","tanta",15,2,"t","voiceless","ta","a",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Basque","m9","m","tanto",12,2,"t","voiceless","ta","a",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
"Basque","m9","m","tarta",13,2,"t","voiceless","ta","a",4,59,85.3846153846154,0.907692307692308,0.8,"coronal","coronal","non-high","back"
